"","GEOID","NAME","variable","estimate","moe"
"845","17031801100","Census Tract 8011, Cook County, Illinois","B08006_008",602,97
"846","17031801200","Census Tract 8012, Cook County, Illinois","B08006_008",262,71
"847","17031801300","Census Tract 8013, Cook County, Illinois","B08006_008",533,112
"848","17031801400","Census Tract 8014, Cook County, Illinois","B08006_008",127,68
"849","17031801500","Census Tract 8015, Cook County, Illinois","B08006_008",241,104
"850","17031801601","Census Tract 8016.01, Cook County, Illinois","B08006_008",245,88
"851","17031801603","Census Tract 8016.03, Cook County, Illinois","B08006_008",121,77
"852","17031801605","Census Tract 8016.05, Cook County, Illinois","B08006_008",185,75
"853","17031801606","Census Tract 8016.06, Cook County, Illinois","B08006_008",250,103
"854","17031801607","Census Tract 8016.07, Cook County, Illinois","B08006_008",165,76
"855","17031801608","Census Tract 8016.08, Cook County, Illinois","B08006_008",415,152
"856","17031801701","Census Tract 8017.01, Cook County, Illinois","B08006_008",242,72
"857","17031801702","Census Tract 8017.02, Cook County, Illinois","B08006_008",262,83
"858","17031801800","Census Tract 8018, Cook County, Illinois","B08006_008",348,142
"859","17031801901","Census Tract 8019.01, Cook County, Illinois","B08006_008",217,72
"860","17031801902","Census Tract 8019.02, Cook County, Illinois","B08006_008",118,56
"861","17031802002","Census Tract 8020.02, Cook County, Illinois","B08006_008",157,63
"862","17031802003","Census Tract 8020.03, Cook County, Illinois","B08006_008",112,45
"863","17031802004","Census Tract 8020.04, Cook County, Illinois","B08006_008",74,64
"864","17031802100","Census Tract 8021, Cook County, Illinois","B08006_008",247,83
"865","17031802200","Census Tract 8022, Cook County, Illinois","B08006_008",334,109
"866","17031802300","Census Tract 8023, Cook County, Illinois","B08006_008",359,101
"867","17031802402","Census Tract 8024.02, Cook County, Illinois","B08006_008",58,54
"868","17031802403","Census Tract 8024.03, Cook County, Illinois","B08006_008",21,16
"869","17031802404","Census Tract 8024.04, Cook County, Illinois","B08006_008",40,46
"870","17031802503","Census Tract 8025.03, Cook County, Illinois","B08006_008",73,52
"871","17031802504","Census Tract 8025.04, Cook County, Illinois","B08006_008",43,35
"872","17031802505","Census Tract 8025.05, Cook County, Illinois","B08006_008",20,30
"873","17031802506","Census Tract 8025.06, Cook County, Illinois","B08006_008",61,41
"874","17031802605","Census Tract 8026.05, Cook County, Illinois","B08006_008",101,89
"875","17031802607","Census Tract 8026.07, Cook County, Illinois","B08006_008",32,20
"876","17031802608","Census Tract 8026.08, Cook County, Illinois","B08006_008",16,26
"877","17031802609","Census Tract 8026.09, Cook County, Illinois","B08006_008",131,98
"878","17031802610","Census Tract 8026.10, Cook County, Illinois","B08006_008",22,20
"879","17031802701","Census Tract 8027.01, Cook County, Illinois","B08006_008",161,102
"880","17031802702","Census Tract 8027.02, Cook County, Illinois","B08006_008",200,72
"881","17031802801","Census Tract 8028.01, Cook County, Illinois","B08006_008",242,79
"882","17031802802","Census Tract 8028.02, Cook County, Illinois","B08006_008",295,95
"883","17031802900","Census Tract 8029, Cook County, Illinois","B08006_008",236,104
"884","17031803005","Census Tract 8030.05, Cook County, Illinois","B08006_008",20,22
"885","17031803007","Census Tract 8030.07, Cook County, Illinois","B08006_008",68,57
"886","17031803008","Census Tract 8030.08, Cook County, Illinois","B08006_008",229,77
"887","17031803010","Census Tract 8030.10, Cook County, Illinois","B08006_008",163,67
"888","17031803012","Census Tract 8030.12, Cook County, Illinois","B08006_008",8,15
"889","17031803013","Census Tract 8030.13, Cook County, Illinois","B08006_008",51,44
"890","17031803014","Census Tract 8030.14, Cook County, Illinois","B08006_008",78,55
"891","17031803015","Census Tract 8030.15, Cook County, Illinois","B08006_008",49,38
"892","17031803016","Census Tract 8030.16, Cook County, Illinois","B08006_008",120,48
"893","17031803017","Census Tract 8030.17, Cook County, Illinois","B08006_008",302,116
"894","17031803100","Census Tract 8031, Cook County, Illinois","B08006_008",164,56
"895","17031803200","Census Tract 8032, Cook County, Illinois","B08006_008",139,60
"896","17031803300","Census Tract 8033, Cook County, Illinois","B08006_008",447,150
"897","17031803400","Census Tract 8034, Cook County, Illinois","B08006_008",309,129
"898","17031803500","Census Tract 8035, Cook County, Illinois","B08006_008",181,85
"899","17031803603","Census Tract 8036.03, Cook County, Illinois","B08006_008",208,88
"900","17031803604","Census Tract 8036.04, Cook County, Illinois","B08006_008",181,81
"901","17031803605","Census Tract 8036.05, Cook County, Illinois","B08006_008",264,105
"902","17031803606","Census Tract 8036.06, Cook County, Illinois","B08006_008",70,69
"903","17031803607","Census Tract 8036.07, Cook County, Illinois","B08006_008",122,49
"904","17031803608","Census Tract 8036.08, Cook County, Illinois","B08006_008",85,67
"905","17031803610","Census Tract 8036.10, Cook County, Illinois","B08006_008",143,82
"906","17031803611","Census Tract 8036.11, Cook County, Illinois","B08006_008",109,75
"907","17031803612","Census Tract 8036.12, Cook County, Illinois","B08006_008",11,13
"908","17031803701","Census Tract 8037.01, Cook County, Illinois","B08006_008",122,56
"909","17031803702","Census Tract 8037.02, Cook County, Illinois","B08006_008",277,112
"910","17031803800","Census Tract 8038, Cook County, Illinois","B08006_008",88,42
"911","17031803901","Census Tract 8039.01, Cook County, Illinois","B08006_008",112,54
"912","17031803902","Census Tract 8039.02, Cook County, Illinois","B08006_008",66,56
"913","17031804000","Census Tract 8040, Cook County, Illinois","B08006_008",53,35
"914","17031804102","Census Tract 8041.02, Cook County, Illinois","B08006_008",193,110
"915","17031804104","Census Tract 8041.04, Cook County, Illinois","B08006_008",113,55
"916","17031804105","Census Tract 8041.05, Cook County, Illinois","B08006_008",99,55
"917","17031804106","Census Tract 8041.06, Cook County, Illinois","B08006_008",210,98
"918","17031804108","Census Tract 8041.08, Cook County, Illinois","B08006_008",261,112
"919","17031804109","Census Tract 8041.09, Cook County, Illinois","B08006_008",48,35
"920","17031804201","Census Tract 8042.01, Cook County, Illinois","B08006_008",108,84
"921","17031804202","Census Tract 8042.02, Cook County, Illinois","B08006_008",216,80
"922","17031804305","Census Tract 8043.05, Cook County, Illinois","B08006_008",43,42
"923","17031804306","Census Tract 8043.06, Cook County, Illinois","B08006_008",52,40
"924","17031804308","Census Tract 8043.08, Cook County, Illinois","B08006_008",117,80
"925","17031804309","Census Tract 8043.09, Cook County, Illinois","B08006_008",43,32
"926","17031804310","Census Tract 8043.10, Cook County, Illinois","B08006_008",161,93
"927","17031804311","Census Tract 8043.11, Cook County, Illinois","B08006_008",169,99
"928","17031804403","Census Tract 8044.03, Cook County, Illinois","B08006_008",92,78
"929","17031804404","Census Tract 8044.04, Cook County, Illinois","B08006_008",45,32
"930","17031804405","Census Tract 8044.05, Cook County, Illinois","B08006_008",51,53
"931","17031804406","Census Tract 8044.06, Cook County, Illinois","B08006_008",58,47
"932","17031804505","Census Tract 8045.05, Cook County, Illinois","B08006_008",144,54
"933","17031804506","Census Tract 8045.06, Cook County, Illinois","B08006_008",116,58
"934","17031804507","Census Tract 8045.07, Cook County, Illinois","B08006_008",529,238
"935","17031804508","Census Tract 8045.08, Cook County, Illinois","B08006_008",42,28
"936","17031804509","Census Tract 8045.09, Cook County, Illinois","B08006_008",52,37
"937","17031804510","Census Tract 8045.10, Cook County, Illinois","B08006_008",34,39
"938","17031804511","Census Tract 8045.11, Cook County, Illinois","B08006_008",46,21
"939","17031804603","Census Tract 8046.03, Cook County, Illinois","B08006_008",175,123
"940","17031804606","Census Tract 8046.06, Cook County, Illinois","B08006_008",229,121
"941","17031804607","Census Tract 8046.07, Cook County, Illinois","B08006_008",217,133
"942","17031804608","Census Tract 8046.08, Cook County, Illinois","B08006_008",80,36
"943","17031804609","Census Tract 8046.09, Cook County, Illinois","B08006_008",250,110
"944","17031804610","Census Tract 8046.10, Cook County, Illinois","B08006_008",37,29
"945","17031804611","Census Tract 8046.11, Cook County, Illinois","B08006_008",108,61
"946","17031804701","Census Tract 8047.01, Cook County, Illinois","B08006_008",176,129
"947","17031804705","Census Tract 8047.05, Cook County, Illinois","B08006_008",30,26
"948","17031804706","Census Tract 8047.06, Cook County, Illinois","B08006_008",50,25
"949","17031804709","Census Tract 8047.09, Cook County, Illinois","B08006_008",134,117
"950","17031804710","Census Tract 8047.10, Cook County, Illinois","B08006_008",73,39
"951","17031804711","Census Tract 8047.11, Cook County, Illinois","B08006_008",146,89
"952","17031804712","Census Tract 8047.12, Cook County, Illinois","B08006_008",153,74
"953","17031804713","Census Tract 8047.13, Cook County, Illinois","B08006_008",242,113
"954","17031804714","Census Tract 8047.14, Cook County, Illinois","B08006_008",72,40
"955","17031804715","Census Tract 8047.15, Cook County, Illinois","B08006_008",46,36
"956","17031804716","Census Tract 8047.16, Cook County, Illinois","B08006_008",82,45
"957","17031804803","Census Tract 8048.03, Cook County, Illinois","B08006_008",134,79
"958","17031804804","Census Tract 8048.04, Cook County, Illinois","B08006_008",260,134
"959","17031804805","Census Tract 8048.05, Cook County, Illinois","B08006_008",134,77
"960","17031804806","Census Tract 8048.06, Cook County, Illinois","B08006_008",49,51
"961","17031804807","Census Tract 8048.07, Cook County, Illinois","B08006_008",159,70
"962","17031804808","Census Tract 8048.08, Cook County, Illinois","B08006_008",45,24
"963","17031804809","Census Tract 8048.09, Cook County, Illinois","B08006_008",156,68
"964","17031804810","Census Tract 8048.10, Cook County, Illinois","B08006_008",115,66
"965","17031804901","Census Tract 8049.01, Cook County, Illinois","B08006_008",475,126
"966","17031804902","Census Tract 8049.02, Cook County, Illinois","B08006_008",160,93
"967","17031805001","Census Tract 8050.01, Cook County, Illinois","B08006_008",196,75
"968","17031805002","Census Tract 8050.02, Cook County, Illinois","B08006_008",208,105
"969","17031805105","Census Tract 8051.05, Cook County, Illinois","B08006_008",150,105
"970","17031805106","Census Tract 8051.06, Cook County, Illinois","B08006_008",63,34
"971","17031805107","Census Tract 8051.07, Cook County, Illinois","B08006_008",81,58
"972","17031805108","Census Tract 8051.08, Cook County, Illinois","B08006_008",232,125
"973","17031805109","Census Tract 8051.09, Cook County, Illinois","B08006_008",103,58
"974","17031805110","Census Tract 8051.10, Cook County, Illinois","B08006_008",154,76
"975","17031805111","Census Tract 8051.11, Cook County, Illinois","B08006_008",256,152
"976","17031805112","Census Tract 8051.12, Cook County, Illinois","B08006_008",52,34
"977","17031805201","Census Tract 8052.01, Cook County, Illinois","B08006_008",70,45
"978","17031805202","Census Tract 8052.02, Cook County, Illinois","B08006_008",139,65
"979","17031805301","Census Tract 8053.01, Cook County, Illinois","B08006_008",81,51
"980","17031805302","Census Tract 8053.02, Cook County, Illinois","B08006_008",156,75
"981","17031805401","Census Tract 8054.01, Cook County, Illinois","B08006_008",160,65
"982","17031805402","Census Tract 8054.02, Cook County, Illinois","B08006_008",77,62
"983","17031805501","Census Tract 8055.01, Cook County, Illinois","B08006_008",183,65
"984","17031805502","Census Tract 8055.02, Cook County, Illinois","B08006_008",219,84
"985","17031805600","Census Tract 8056, Cook County, Illinois","B08006_008",414,70
"986","17031805701","Census Tract 8057.01, Cook County, Illinois","B08006_008",386,108
"987","17031805702","Census Tract 8057.02, Cook County, Illinois","B08006_008",100,35
"988","17031805801","Census Tract 8058.01, Cook County, Illinois","B08006_008",179,65
"989","17031805802","Census Tract 8058.02, Cook County, Illinois","B08006_008",355,139
"990","17031805901","Census Tract 8059.01, Cook County, Illinois","B08006_008",202,77
"991","17031805902","Census Tract 8059.02, Cook County, Illinois","B08006_008",268,146
"992","17031806001","Census Tract 8060.01, Cook County, Illinois","B08006_008",224,214
"993","17031806002","Census Tract 8060.02, Cook County, Illinois","B08006_008",87,57
"994","17031806003","Census Tract 8060.03, Cook County, Illinois","B08006_008",96,70
"995","17031806004","Census Tract 8060.04, Cook County, Illinois","B08006_008",107,86
"996","17031806102","Census Tract 8061.02, Cook County, Illinois","B08006_008",203,81
"997","17031806103","Census Tract 8061.03, Cook County, Illinois","B08006_008",188,75
"998","17031806104","Census Tract 8061.04, Cook County, Illinois","B08006_008",180,108
"999","17031806201","Census Tract 8062.01, Cook County, Illinois","B08006_008",288,144
"1000","17031806202","Census Tract 8062.02, Cook County, Illinois","B08006_008",119,73
"1001","17031806300","Census Tract 8063, Cook County, Illinois","B08006_008",172,64
"1002","17031806400","Census Tract 8064, Cook County, Illinois","B08006_008",74,40
"1003","17031806501","Census Tract 8065.01, Cook County, Illinois","B08006_008",17,17
"1004","17031806502","Census Tract 8065.02, Cook County, Illinois","B08006_008",29,24
"1005","17031806600","Census Tract 8066, Cook County, Illinois","B08006_008",154,87
"1006","17031806700","Census Tract 8067, Cook County, Illinois","B08006_008",176,66
"1007","17031806801","Census Tract 8068.01, Cook County, Illinois","B08006_008",135,78
"1008","17031806802","Census Tract 8068.02, Cook County, Illinois","B08006_008",269,96
"1009","17031806900","Census Tract 8069, Cook County, Illinois","B08006_008",133,82
"1010","17031807000","Census Tract 8070, Cook County, Illinois","B08006_008",258,147
"1011","17031807100","Census Tract 8071, Cook County, Illinois","B08006_008",139,49
"1012","17031807200","Census Tract 8072, Cook County, Illinois","B08006_008",288,124
"1013","17031807300","Census Tract 8073, Cook County, Illinois","B08006_008",425,156
"1014","17031807400","Census Tract 8074, Cook County, Illinois","B08006_008",318,143
"1015","17031807500","Census Tract 8075, Cook County, Illinois","B08006_008",178,71
"1016","17031807600","Census Tract 8076, Cook County, Illinois","B08006_008",266,144
"1017","17031807700","Census Tract 8077, Cook County, Illinois","B08006_008",140,88
"1018","17031807800","Census Tract 8078, Cook County, Illinois","B08006_008",106,45
"1019","17031807900","Census Tract 8079, Cook County, Illinois","B08006_008",58,41
"1020","17031808001","Census Tract 8080.01, Cook County, Illinois","B08006_008",104,76
"1021","17031808002","Census Tract 8080.02, Cook County, Illinois","B08006_008",58,51
"1022","17031808100","Census Tract 8081, Cook County, Illinois","B08006_008",63,52
"1023","17031808200","Census Tract 8082, Cook County, Illinois","B08006_008",91,56
"1024","17031808301","Census Tract 8083.01, Cook County, Illinois","B08006_008",184,89
"1025","17031808302","Census Tract 8083.02, Cook County, Illinois","B08006_008",116,59
"1026","17031808400","Census Tract 8084, Cook County, Illinois","B08006_008",151,78
"1027","17031808500","Census Tract 8085, Cook County, Illinois","B08006_008",53,34
"1028","17031808600","Census Tract 8086, Cook County, Illinois","B08006_008",197,54
"1029","17031808702","Census Tract 8087.02, Cook County, Illinois","B08006_008",297,87
"1030","17031808800","Census Tract 8088, Cook County, Illinois","B08006_008",505,105
"1031","17031808900","Census Tract 8089, Cook County, Illinois","B08006_008",416,102
"1032","17031809000","Census Tract 8090, Cook County, Illinois","B08006_008",265,72
"1033","17031809100","Census Tract 8091, Cook County, Illinois","B08006_008",340,89
"1034","17031809200","Census Tract 8092, Cook County, Illinois","B08006_008",256,131
"1035","17031809300","Census Tract 8093, Cook County, Illinois","B08006_008",254,75
"1036","17031809400","Census Tract 8094, Cook County, Illinois","B08006_008",698,188
"1037","17031809500","Census Tract 8095, Cook County, Illinois","B08006_008",471,144
"1038","17031809600","Census Tract 8096, Cook County, Illinois","B08006_008",212,95
"1039","17031809700","Census Tract 8097, Cook County, Illinois","B08006_008",238,97
"1040","17031809800","Census Tract 8098, Cook County, Illinois","B08006_008",328,89
"1041","17031809900","Census Tract 8099, Cook County, Illinois","B08006_008",382,92
"1042","17031810000","Census Tract 8100, Cook County, Illinois","B08006_008",856,194
"1043","17031810100","Census Tract 8101, Cook County, Illinois","B08006_008",786,216
"1044","17031810200","Census Tract 8102, Cook County, Illinois","B08006_008",1095,329
"1045","17031810301","Census Tract 8103.01, Cook County, Illinois","B08006_008",233,99
"1046","17031810302","Census Tract 8103.02, Cook County, Illinois","B08006_008",237,86
"1047","17031810400","Census Tract 8104, Cook County, Illinois","B08006_008",342,110
"1048","17031810501","Census Tract 8105.01, Cook County, Illinois","B08006_008",110,70
"1049","17031810502","Census Tract 8105.02, Cook County, Illinois","B08006_008",232,104
"1050","17031810600","Census Tract 8106, Cook County, Illinois","B08006_008",227,84
"1051","17031810701","Census Tract 8107.01, Cook County, Illinois","B08006_008",198,70
"1052","17031810702","Census Tract 8107.02, Cook County, Illinois","B08006_008",214,102
"1053","17031810800","Census Tract 8108, Cook County, Illinois","B08006_008",192,95
"1054","17031810900","Census Tract 8109, Cook County, Illinois","B08006_008",262,124
"1055","17031811000","Census Tract 8110, Cook County, Illinois","B08006_008",234,90
"1056","17031811100","Census Tract 8111, Cook County, Illinois","B08006_008",183,96
"1057","17031811200","Census Tract 8112, Cook County, Illinois","B08006_008",61,41
"1058","17031811301","Census Tract 8113.01, Cook County, Illinois","B08006_008",104,84
"1059","17031811302","Census Tract 8113.02, Cook County, Illinois","B08006_008",100,84
"1060","17031811401","Census Tract 8114.01, Cook County, Illinois","B08006_008",131,67
"1061","17031811402","Census Tract 8114.02, Cook County, Illinois","B08006_008",140,86
"1062","17031811500","Census Tract 8115, Cook County, Illinois","B08006_008",162,72
"1063","17031811600","Census Tract 8116, Cook County, Illinois","B08006_008",213,112
"1064","17031811701","Census Tract 8117.01, Cook County, Illinois","B08006_008",117,64
"1065","17031811702","Census Tract 8117.02, Cook County, Illinois","B08006_008",37,41
"1066","17031811800","Census Tract 8118, Cook County, Illinois","B08006_008",46,48
"1067","17031811900","Census Tract 8119, Cook County, Illinois","B08006_008",419,97
"1068","17031812000","Census Tract 8120, Cook County, Illinois","B08006_008",661,177
"1069","17031812100","Census Tract 8121, Cook County, Illinois","B08006_008",541,137
"1070","17031812200","Census Tract 8122, Cook County, Illinois","B08006_008",444,106
"1071","17031812301","Census Tract 8123.01, Cook County, Illinois","B08006_008",581,153
"1072","17031812302","Census Tract 8123.02, Cook County, Illinois","B08006_008",414,143
"1073","17031812400","Census Tract 8124, Cook County, Illinois","B08006_008",350,104
"1074","17031812500","Census Tract 8125, Cook County, Illinois","B08006_008",340,94
"1075","17031812600","Census Tract 8126, Cook County, Illinois","B08006_008",472,122
"1076","17031812700","Census Tract 8127, Cook County, Illinois","B08006_008",390,109
"1077","17031812801","Census Tract 8128.01, Cook County, Illinois","B08006_008",560,165
"1078","17031812802","Census Tract 8128.02, Cook County, Illinois","B08006_008",481,95
"1079","17031812900","Census Tract 8129, Cook County, Illinois","B08006_008",644,126
"1080","17031813000","Census Tract 8130, Cook County, Illinois","B08006_008",456,112
"1081","17031813100","Census Tract 8131, Cook County, Illinois","B08006_008",606,132
"1082","17031813200","Census Tract 8132, Cook County, Illinois","B08006_008",692,183
"1083","17031813301","Census Tract 8133.01, Cook County, Illinois","B08006_008",174,93
"1084","17031813302","Census Tract 8133.02, Cook County, Illinois","B08006_008",255,73
"1085","17031813400","Census Tract 8134, Cook County, Illinois","B08006_008",290,117
"1086","17031813500","Census Tract 8135, Cook County, Illinois","B08006_008",267,140
"1087","17031813600","Census Tract 8136, Cook County, Illinois","B08006_008",198,112
"1088","17031813701","Census Tract 8137.01, Cook County, Illinois","B08006_008",354,172
"1089","17031813702","Census Tract 8137.02, Cook County, Illinois","B08006_008",416,135
"1090","17031813801","Census Tract 8138.01, Cook County, Illinois","B08006_008",188,66
"1091","17031813802","Census Tract 8138.02, Cook County, Illinois","B08006_008",186,103
"1092","17031813900","Census Tract 8139, Cook County, Illinois","B08006_008",353,138
"1093","17031814000","Census Tract 8140, Cook County, Illinois","B08006_008",262,92
"1094","17031814100","Census Tract 8141, Cook County, Illinois","B08006_008",257,109
"1095","17031814200","Census Tract 8142, Cook County, Illinois","B08006_008",393,163
"1096","17031814300","Census Tract 8143, Cook County, Illinois","B08006_008",140,75
"1097","17031814400","Census Tract 8144, Cook County, Illinois","B08006_008",123,108
"1098","17031814500","Census Tract 8145, Cook County, Illinois","B08006_008",127,79
"1099","17031814600","Census Tract 8146, Cook County, Illinois","B08006_008",310,140
"1100","17031814700","Census Tract 8147, Cook County, Illinois","B08006_008",397,205
"1101","17031814800","Census Tract 8148, Cook County, Illinois","B08006_008",157,88
"1102","17031814900","Census Tract 8149, Cook County, Illinois","B08006_008",549,216
"1103","17031815000","Census Tract 8150, Cook County, Illinois","B08006_008",284,124
"1104","17031815100","Census Tract 8151, Cook County, Illinois","B08006_008",122,79
"1105","17031815200","Census Tract 8152, Cook County, Illinois","B08006_008",365,169
"1106","17031815300","Census Tract 8153, Cook County, Illinois","B08006_008",226,100
"1107","17031815400","Census Tract 8154, Cook County, Illinois","B08006_008",473,153
"1108","17031815500","Census Tract 8155, Cook County, Illinois","B08006_008",233,113
"1109","17031815600","Census Tract 8156, Cook County, Illinois","B08006_008",77,67
"1110","17031815701","Census Tract 8157.01, Cook County, Illinois","B08006_008",258,78
"1111","17031815702","Census Tract 8157.02, Cook County, Illinois","B08006_008",576,201
"1112","17031815800","Census Tract 8158, Cook County, Illinois","B08006_008",42,23
"1113","17031815900","Census Tract 8159, Cook County, Illinois","B08006_008",686,201
"1114","17031816000","Census Tract 8160, Cook County, Illinois","B08006_008",311,87
"1115","17031816100","Census Tract 8161, Cook County, Illinois","B08006_008",649,242
"1116","17031816200","Census Tract 8162, Cook County, Illinois","B08006_008",94,67
"1117","17031816300","Census Tract 8163, Cook County, Illinois","B08006_008",113,84
"1118","17031816401","Census Tract 8164.01, Cook County, Illinois","B08006_008",79,84
"1119","17031816402","Census Tract 8164.02, Cook County, Illinois","B08006_008",71,57
"1120","17031816500","Census Tract 8165, Cook County, Illinois","B08006_008",74,68
"1121","17031816600","Census Tract 8166, Cook County, Illinois","B08006_008",84,65
"1122","17031816700","Census Tract 8167, Cook County, Illinois","B08006_008",31,28
"1123","17031816800","Census Tract 8168, Cook County, Illinois","B08006_008",73,41
"1124","17031816900","Census Tract 8169, Cook County, Illinois","B08006_008",140,74
"1125","17031817000","Census Tract 8170, Cook County, Illinois","B08006_008",265,111
"1126","17031817101","Census Tract 8171.01, Cook County, Illinois","B08006_008",270,140
"1127","17031817102","Census Tract 8171.02, Cook County, Illinois","B08006_008",168,103
"1128","17031817200","Census Tract 8172, Cook County, Illinois","B08006_008",136,75
"1129","17031817300","Census Tract 8173, Cook County, Illinois","B08006_008",118,49
"1130","17031817400","Census Tract 8174, Cook County, Illinois","B08006_008",88,76
"1131","17031817500","Census Tract 8175, Cook County, Illinois","B08006_008",150,77
"1132","17031817600","Census Tract 8176, Cook County, Illinois","B08006_008",161,78
"1133","17031817700","Census Tract 8177, Cook County, Illinois","B08006_008",202,107
"1134","17031817900","Census Tract 8179, Cook County, Illinois","B08006_008",368,187
"1135","17031818000","Census Tract 8180, Cook County, Illinois","B08006_008",151,85
"1136","17031818100","Census Tract 8181, Cook County, Illinois","B08006_008",24,17
"1137","17031818200","Census Tract 8182, Cook County, Illinois","B08006_008",153,79
"1138","17031818300","Census Tract 8183, Cook County, Illinois","B08006_008",150,87
"1139","17031818401","Census Tract 8184.01, Cook County, Illinois","B08006_008",110,58
"1140","17031818402","Census Tract 8184.02, Cook County, Illinois","B08006_008",51,31
"1141","17031818500","Census Tract 8185, Cook County, Illinois","B08006_008",61,46
"1142","17031818600","Census Tract 8186, Cook County, Illinois","B08006_008",126,73
"1143","17031818700","Census Tract 8187, Cook County, Illinois","B08006_008",226,90
"1144","17031818800","Census Tract 8188, Cook County, Illinois","B08006_008",262,105
"1145","17031818900","Census Tract 8189, Cook County, Illinois","B08006_008",212,70
"1146","17031819000","Census Tract 8190, Cook County, Illinois","B08006_008",433,89
"1147","17031819100","Census Tract 8191, Cook County, Illinois","B08006_008",173,94
"1148","17031819200","Census Tract 8192, Cook County, Illinois","B08006_008",133,113
"1149","17031819300","Census Tract 8193, Cook County, Illinois","B08006_008",47,31
"1150","17031819400","Census Tract 8194, Cook County, Illinois","B08006_008",244,109
"1151","17031819500","Census Tract 8195, Cook County, Illinois","B08006_008",387,102
"1152","17031819600","Census Tract 8196, Cook County, Illinois","B08006_008",464,123
"1153","17031819700","Census Tract 8197, Cook County, Illinois","B08006_008",565,127
"1154","17031819801","Census Tract 8198.01, Cook County, Illinois","B08006_008",638,111
"1155","17031819802","Census Tract 8198.02, Cook County, Illinois","B08006_008",138,49
"1156","17031819900","Census Tract 8199, Cook County, Illinois","B08006_008",361,78
"1157","17031820000","Census Tract 8200, Cook County, Illinois","B08006_008",137,37
"1158","17031820101","Census Tract 8201.01, Cook County, Illinois","B08006_008",321,118
"1159","17031820103","Census Tract 8201.03, Cook County, Illinois","B08006_008",136,43
"1160","17031820104","Census Tract 8201.04, Cook County, Illinois","B08006_008",118,55
"1161","17031820201","Census Tract 8202.01, Cook County, Illinois","B08006_008",137,77
"1162","17031820202","Census Tract 8202.02, Cook County, Illinois","B08006_008",7,10
"1163","17031820300","Census Tract 8203, Cook County, Illinois","B08006_008",155,79
"1164","17031820400","Census Tract 8204, Cook County, Illinois","B08006_008",141,83
"1165","17031820501","Census Tract 8205.01, Cook County, Illinois","B08006_008",44,31
"1166","17031820502","Census Tract 8205.02, Cook County, Illinois","B08006_008",89,62
"1167","17031820603","Census Tract 8206.03, Cook County, Illinois","B08006_008",112,71
"1168","17031820604","Census Tract 8206.04, Cook County, Illinois","B08006_008",46,56
"1169","17031820605","Census Tract 8206.05, Cook County, Illinois","B08006_008",218,135
"1170","17031820606","Census Tract 8206.06, Cook County, Illinois","B08006_008",65,41
"1171","17031820700","Census Tract 8207, Cook County, Illinois","B08006_008",188,150
"1172","17031820800","Census Tract 8208, Cook County, Illinois","B08006_008",212,108
"1173","17031820901","Census Tract 8209.01, Cook County, Illinois","B08006_008",160,89
"1174","17031820902","Census Tract 8209.02, Cook County, Illinois","B08006_008",232,102
"1175","17031821001","Census Tract 8210.01, Cook County, Illinois","B08006_008",164,87
"1176","17031821002","Census Tract 8210.02, Cook County, Illinois","B08006_008",125,63
"1177","17031821101","Census Tract 8211.01, Cook County, Illinois","B08006_008",123,69
"1178","17031821102","Census Tract 8211.02, Cook County, Illinois","B08006_008",186,101
"1179","17031821200","Census Tract 8212, Cook County, Illinois","B08006_008",585,218
"1180","17031821300","Census Tract 8213, Cook County, Illinois","B08006_008",193,111
"1181","17031821401","Census Tract 8214.01, Cook County, Illinois","B08006_008",105,80
"1182","17031821402","Census Tract 8214.02, Cook County, Illinois","B08006_008",117,63
"1183","17031821500","Census Tract 8215, Cook County, Illinois","B08006_008",90,50
"1184","17031821600","Census Tract 8216, Cook County, Illinois","B08006_008",158,74
"1185","17031821700","Census Tract 8217, Cook County, Illinois","B08006_008",330,112
"1186","17031821800","Census Tract 8218, Cook County, Illinois","B08006_008",392,144
"1187","17031821900","Census Tract 8219, Cook County, Illinois","B08006_008",273,95
"1188","17031822000","Census Tract 8220, Cook County, Illinois","B08006_008",120,62
"1189","17031822101","Census Tract 8221.01, Cook County, Illinois","B08006_008",192,83
"1190","17031822102","Census Tract 8221.02, Cook County, Illinois","B08006_008",336,174
"1191","17031822200","Census Tract 8222, Cook County, Illinois","B08006_008",236,101
"1192","17031822301","Census Tract 8223.01, Cook County, Illinois","B08006_008",28,30
"1193","17031822302","Census Tract 8223.02, Cook County, Illinois","B08006_008",92,55
"1194","17031822400","Census Tract 8224, Cook County, Illinois","B08006_008",149,126
"1195","17031822500","Census Tract 8225, Cook County, Illinois","B08006_008",220,79
"1196","17031822601","Census Tract 8226.01, Cook County, Illinois","B08006_008",97,55
"1197","17031822602","Census Tract 8226.02, Cook County, Illinois","B08006_008",371,171
"1198","17031822701","Census Tract 8227.01, Cook County, Illinois","B08006_008",294,151
"1199","17031822702","Census Tract 8227.02, Cook County, Illinois","B08006_008",147,82
"1200","17031822801","Census Tract 8228.01, Cook County, Illinois","B08006_008",134,71
"1201","17031822802","Census Tract 8228.02, Cook County, Illinois","B08006_008",135,66
"1202","17031822900","Census Tract 8229, Cook County, Illinois","B08006_008",40,30
"1203","17031823001","Census Tract 8230.01, Cook County, Illinois","B08006_008",269,132
"1204","17031823002","Census Tract 8230.02, Cook County, Illinois","B08006_008",61,49
