"","GEOID","NAME","variable","estimate","moe"
"811","17031740100","Census Tract 7401, Cook County, Illinois","B08014_003",301,99
"812","17031740200","Census Tract 7402, Cook County, Illinois","B08014_003",382,156
"813","17031740300","Census Tract 7403, Cook County, Illinois","B08014_003",317,107
"814","17031740400","Census Tract 7404, Cook County, Illinois","B08014_003",450,129
"815","17031750100","Census Tract 7501, Cook County, Illinois","B08014_003",544,197
"816","17031750200","Census Tract 7502, Cook County, Illinois","B08014_003",411,146
"817","17031750300","Census Tract 7503, Cook County, Illinois","B08014_003",290,70
"818","17031750400","Census Tract 7504, Cook County, Illinois","B08014_003",409,127
"819","17031750500","Census Tract 7505, Cook County, Illinois","B08014_003",843,209
"820","17031750600","Census Tract 7506, Cook County, Illinois","B08014_003",380,171
"821","17031760801","Census Tract 7608.01, Cook County, Illinois","B08014_003",1206,254
"822","17031760802","Census Tract 7608.02, Cook County, Illinois","B08014_003",322,125
"823","17031760803","Census Tract 7608.03, Cook County, Illinois","B08014_003",1103,252
"824","17031770201","Census Tract 7702.01, Cook County, Illinois","B08014_003",841,203
"825","17031770202","Census Tract 7702.02, Cook County, Illinois","B08014_003",412,138
"826","17031770300","Census Tract 7703, Cook County, Illinois","B08014_003",905,223
"827","17031770400","Census Tract 7704, Cook County, Illinois","B08014_003",531,164
"828","17031770500","Census Tract 7705, Cook County, Illinois","B08014_003",269,176
"829","17031770601","Census Tract 7706.01, Cook County, Illinois","B08014_003",215,84
"830","17031770602","Census Tract 7706.02, Cook County, Illinois","B08014_003",671,213
"831","17031770700","Census Tract 7707, Cook County, Illinois","B08014_003",360,96
"832","17031770800","Census Tract 7708, Cook County, Illinois","B08014_003",755,264
"833","17031770901","Census Tract 7709.01, Cook County, Illinois","B08014_003",517,163
"834","17031770902","Census Tract 7709.02, Cook County, Illinois","B08014_003",269,105
"835","17031800100","Census Tract 8001, Cook County, Illinois","B08014_003",76,43
"836","17031800200","Census Tract 8002, Cook County, Illinois","B08014_003",447,144
"837","17031800300","Census Tract 8003, Cook County, Illinois","B08014_003",282,131
"838","17031800400","Census Tract 8004, Cook County, Illinois","B08014_003",209,69
"839","17031800500","Census Tract 8005, Cook County, Illinois","B08014_003",277,102
"840","17031800600","Census Tract 8006, Cook County, Illinois","B08014_003",169,52
"841","17031800700","Census Tract 8007, Cook County, Illinois","B08014_003",226,83
"842","17031800800","Census Tract 8008, Cook County, Illinois","B08014_003",208,78
"843","17031800900","Census Tract 8009, Cook County, Illinois","B08014_003",342,126
"844","17031801000","Census Tract 8010, Cook County, Illinois","B08014_003",373,109
"845","17031801100","Census Tract 8011, Cook County, Illinois","B08014_003",490,131
"846","17031801200","Census Tract 8012, Cook County, Illinois","B08014_003",208,90
"847","17031801300","Census Tract 8013, Cook County, Illinois","B08014_003",451,117
"848","17031801400","Census Tract 8014, Cook County, Illinois","B08014_003",98,59
"849","17031801500","Census Tract 8015, Cook County, Illinois","B08014_003",339,119
"850","17031801601","Census Tract 8016.01, Cook County, Illinois","B08014_003",194,67
"851","17031801603","Census Tract 8016.03, Cook County, Illinois","B08014_003",486,132
"852","17031801605","Census Tract 8016.05, Cook County, Illinois","B08014_003",283,118
"853","17031801606","Census Tract 8016.06, Cook County, Illinois","B08014_003",277,116
"854","17031801607","Census Tract 8016.07, Cook County, Illinois","B08014_003",572,165
"855","17031801608","Census Tract 8016.08, Cook County, Illinois","B08014_003",319,137
"856","17031801701","Census Tract 8017.01, Cook County, Illinois","B08014_003",169,80
"857","17031801702","Census Tract 8017.02, Cook County, Illinois","B08014_003",279,99
"858","17031801800","Census Tract 8018, Cook County, Illinois","B08014_003",298,158
"859","17031801901","Census Tract 8019.01, Cook County, Illinois","B08014_003",435,122
"860","17031801902","Census Tract 8019.02, Cook County, Illinois","B08014_003",97,62
"861","17031802002","Census Tract 8020.02, Cook County, Illinois","B08014_003",241,87
"862","17031802003","Census Tract 8020.03, Cook County, Illinois","B08014_003",179,53
"863","17031802004","Census Tract 8020.04, Cook County, Illinois","B08014_003",990,215
"864","17031802100","Census Tract 8021, Cook County, Illinois","B08014_003",79,50
"865","17031802200","Census Tract 8022, Cook County, Illinois","B08014_003",410,138
"866","17031802300","Census Tract 8023, Cook County, Illinois","B08014_003",335,106
"867","17031802402","Census Tract 8024.02, Cook County, Illinois","B08014_003",759,161
"868","17031802403","Census Tract 8024.03, Cook County, Illinois","B08014_003",341,65
"869","17031802404","Census Tract 8024.04, Cook County, Illinois","B08014_003",1120,346
"870","17031802503","Census Tract 8025.03, Cook County, Illinois","B08014_003",566,151
"871","17031802504","Census Tract 8025.04, Cook County, Illinois","B08014_003",303,106
"872","17031802505","Census Tract 8025.05, Cook County, Illinois","B08014_003",1449,325
"873","17031802506","Census Tract 8025.06, Cook County, Illinois","B08014_003",243,82
"874","17031802605","Census Tract 8026.05, Cook County, Illinois","B08014_003",656,145
"875","17031802607","Census Tract 8026.07, Cook County, Illinois","B08014_003",36,20
"876","17031802608","Census Tract 8026.08, Cook County, Illinois","B08014_003",685,210
"877","17031802609","Census Tract 8026.09, Cook County, Illinois","B08014_003",1310,337
"878","17031802610","Census Tract 8026.10, Cook County, Illinois","B08014_003",92,42
"879","17031802701","Census Tract 8027.01, Cook County, Illinois","B08014_003",465,229
"880","17031802702","Census Tract 8027.02, Cook County, Illinois","B08014_003",360,94
"881","17031802801","Census Tract 8028.01, Cook County, Illinois","B08014_003",372,97
"882","17031802802","Census Tract 8028.02, Cook County, Illinois","B08014_003",484,166
"883","17031802900","Census Tract 8029, Cook County, Illinois","B08014_003",159,74
"884","17031803005","Census Tract 8030.05, Cook County, Illinois","B08014_003",160,103
"885","17031803007","Census Tract 8030.07, Cook County, Illinois","B08014_003",347,113
"886","17031803008","Census Tract 8030.08, Cook County, Illinois","B08014_003",223,81
"887","17031803010","Census Tract 8030.10, Cook County, Illinois","B08014_003",393,114
"888","17031803012","Census Tract 8030.12, Cook County, Illinois","B08014_003",410,115
"889","17031803013","Census Tract 8030.13, Cook County, Illinois","B08014_003",453,144
"890","17031803014","Census Tract 8030.14, Cook County, Illinois","B08014_003",377,123
"891","17031803015","Census Tract 8030.15, Cook County, Illinois","B08014_003",524,131
"892","17031803016","Census Tract 8030.16, Cook County, Illinois","B08014_003",397,93
"893","17031803017","Census Tract 8030.17, Cook County, Illinois","B08014_003",667,203
"894","17031803100","Census Tract 8031, Cook County, Illinois","B08014_003",149,61
"895","17031803200","Census Tract 8032, Cook County, Illinois","B08014_003",198,96
"896","17031803300","Census Tract 8033, Cook County, Illinois","B08014_003",878,214
"897","17031803400","Census Tract 8034, Cook County, Illinois","B08014_003",344,124
"898","17031803500","Census Tract 8035, Cook County, Illinois","B08014_003",247,95
"899","17031803603","Census Tract 8036.03, Cook County, Illinois","B08014_003",441,155
"900","17031803604","Census Tract 8036.04, Cook County, Illinois","B08014_003",636,135
"901","17031803605","Census Tract 8036.05, Cook County, Illinois","B08014_003",556,168
"902","17031803606","Census Tract 8036.06, Cook County, Illinois","B08014_003",1097,322
"903","17031803607","Census Tract 8036.07, Cook County, Illinois","B08014_003",330,116
"904","17031803608","Census Tract 8036.08, Cook County, Illinois","B08014_003",897,288
"905","17031803610","Census Tract 8036.10, Cook County, Illinois","B08014_003",1054,208
"906","17031803611","Census Tract 8036.11, Cook County, Illinois","B08014_003",735,211
"907","17031803612","Census Tract 8036.12, Cook County, Illinois","B08014_003",734,164
"908","17031803701","Census Tract 8037.01, Cook County, Illinois","B08014_003",424,98
"909","17031803702","Census Tract 8037.02, Cook County, Illinois","B08014_003",879,189
"910","17031803800","Census Tract 8038, Cook County, Illinois","B08014_003",317,102
"911","17031803901","Census Tract 8039.01, Cook County, Illinois","B08014_003",499,120
"912","17031803902","Census Tract 8039.02, Cook County, Illinois","B08014_003",156,83
"913","17031804000","Census Tract 8040, Cook County, Illinois","B08014_003",441,96
"914","17031804102","Census Tract 8041.02, Cook County, Illinois","B08014_003",221,96
"915","17031804104","Census Tract 8041.04, Cook County, Illinois","B08014_003",170,63
"916","17031804105","Census Tract 8041.05, Cook County, Illinois","B08014_003",120,66
"917","17031804106","Census Tract 8041.06, Cook County, Illinois","B08014_003",419,143
"918","17031804108","Census Tract 8041.08, Cook County, Illinois","B08014_003",1221,251
"919","17031804109","Census Tract 8041.09, Cook County, Illinois","B08014_003",240,95
"920","17031804201","Census Tract 8042.01, Cook County, Illinois","B08014_003",359,176
"921","17031804202","Census Tract 8042.02, Cook County, Illinois","B08014_003",480,184
"922","17031804305","Census Tract 8043.05, Cook County, Illinois","B08014_003",509,180
"923","17031804306","Census Tract 8043.06, Cook County, Illinois","B08014_003",232,81
"924","17031804308","Census Tract 8043.08, Cook County, Illinois","B08014_003",630,179
"925","17031804309","Census Tract 8043.09, Cook County, Illinois","B08014_003",195,74
"926","17031804310","Census Tract 8043.10, Cook County, Illinois","B08014_003",705,220
"927","17031804311","Census Tract 8043.11, Cook County, Illinois","B08014_003",553,216
"928","17031804403","Census Tract 8044.03, Cook County, Illinois","B08014_003",508,206
"929","17031804404","Census Tract 8044.04, Cook County, Illinois","B08014_003",124,79
"930","17031804405","Census Tract 8044.05, Cook County, Illinois","B08014_003",344,146
"931","17031804406","Census Tract 8044.06, Cook County, Illinois","B08014_003",371,156
"932","17031804505","Census Tract 8045.05, Cook County, Illinois","B08014_003",489,125
"933","17031804506","Census Tract 8045.06, Cook County, Illinois","B08014_003",389,118
"934","17031804507","Census Tract 8045.07, Cook County, Illinois","B08014_003",841,276
"935","17031804508","Census Tract 8045.08, Cook County, Illinois","B08014_003",211,70
"936","17031804509","Census Tract 8045.09, Cook County, Illinois","B08014_003",279,173
"937","17031804510","Census Tract 8045.10, Cook County, Illinois","B08014_003",543,170
"938","17031804511","Census Tract 8045.11, Cook County, Illinois","B08014_003",331,99
"939","17031804603","Census Tract 8046.03, Cook County, Illinois","B08014_003",1315,256
"940","17031804606","Census Tract 8046.06, Cook County, Illinois","B08014_003",535,200
"941","17031804607","Census Tract 8046.07, Cook County, Illinois","B08014_003",314,130
"942","17031804608","Census Tract 8046.08, Cook County, Illinois","B08014_003",488,110
"943","17031804609","Census Tract 8046.09, Cook County, Illinois","B08014_003",681,179
"944","17031804610","Census Tract 8046.10, Cook County, Illinois","B08014_003",338,93
"945","17031804611","Census Tract 8046.11, Cook County, Illinois","B08014_003",580,127
"946","17031804701","Census Tract 8047.01, Cook County, Illinois","B08014_003",934,217
"947","17031804705","Census Tract 8047.05, Cook County, Illinois","B08014_003",536,147
"948","17031804706","Census Tract 8047.06, Cook County, Illinois","B08014_003",130,61
"949","17031804709","Census Tract 8047.09, Cook County, Illinois","B08014_003",863,197
"950","17031804710","Census Tract 8047.10, Cook County, Illinois","B08014_003",306,109
"951","17031804711","Census Tract 8047.11, Cook County, Illinois","B08014_003",1510,297
"952","17031804712","Census Tract 8047.12, Cook County, Illinois","B08014_003",484,171
"953","17031804713","Census Tract 8047.13, Cook County, Illinois","B08014_003",968,243
"954","17031804714","Census Tract 8047.14, Cook County, Illinois","B08014_003",302,80
"955","17031804715","Census Tract 8047.15, Cook County, Illinois","B08014_003",596,141
"956","17031804716","Census Tract 8047.16, Cook County, Illinois","B08014_003",497,182
"957","17031804803","Census Tract 8048.03, Cook County, Illinois","B08014_003",526,161
"958","17031804804","Census Tract 8048.04, Cook County, Illinois","B08014_003",737,202
"959","17031804805","Census Tract 8048.05, Cook County, Illinois","B08014_003",456,160
"960","17031804806","Census Tract 8048.06, Cook County, Illinois","B08014_003",364,171
"961","17031804807","Census Tract 8048.07, Cook County, Illinois","B08014_003",623,198
"962","17031804808","Census Tract 8048.08, Cook County, Illinois","B08014_003",156,49
"963","17031804809","Census Tract 8048.09, Cook County, Illinois","B08014_003",120,49
"964","17031804810","Census Tract 8048.10, Cook County, Illinois","B08014_003",560,155
"965","17031804901","Census Tract 8049.01, Cook County, Illinois","B08014_003",708,161
"966","17031804902","Census Tract 8049.02, Cook County, Illinois","B08014_003",176,81
"967","17031805001","Census Tract 8050.01, Cook County, Illinois","B08014_003",172,66
"968","17031805002","Census Tract 8050.02, Cook County, Illinois","B08014_003",846,214
"969","17031805105","Census Tract 8051.05, Cook County, Illinois","B08014_003",1115,335
"970","17031805106","Census Tract 8051.06, Cook County, Illinois","B08014_003",369,96
"971","17031805107","Census Tract 8051.07, Cook County, Illinois","B08014_003",1274,360
"972","17031805108","Census Tract 8051.08, Cook County, Illinois","B08014_003",1117,275
"973","17031805109","Census Tract 8051.09, Cook County, Illinois","B08014_003",144,65
"974","17031805110","Census Tract 8051.10, Cook County, Illinois","B08014_003",508,132
"975","17031805111","Census Tract 8051.11, Cook County, Illinois","B08014_003",949,321
"976","17031805112","Census Tract 8051.12, Cook County, Illinois","B08014_003",298,121
"977","17031805201","Census Tract 8052.01, Cook County, Illinois","B08014_003",107,54
"978","17031805202","Census Tract 8052.02, Cook County, Illinois","B08014_003",269,106
"979","17031805301","Census Tract 8053.01, Cook County, Illinois","B08014_003",253,117
"980","17031805302","Census Tract 8053.02, Cook County, Illinois","B08014_003",182,78
"981","17031805401","Census Tract 8054.01, Cook County, Illinois","B08014_003",281,100
"982","17031805402","Census Tract 8054.02, Cook County, Illinois","B08014_003",389,189
"983","17031805501","Census Tract 8055.01, Cook County, Illinois","B08014_003",328,99
"984","17031805502","Census Tract 8055.02, Cook County, Illinois","B08014_003",149,58
"985","17031805600","Census Tract 8056, Cook County, Illinois","B08014_003",350,111
"986","17031805701","Census Tract 8057.01, Cook County, Illinois","B08014_003",399,110
"987","17031805702","Census Tract 8057.02, Cook County, Illinois","B08014_003",144,57
"988","17031805801","Census Tract 8058.01, Cook County, Illinois","B08014_003",140,70
"989","17031805802","Census Tract 8058.02, Cook County, Illinois","B08014_003",552,112
"990","17031805901","Census Tract 8059.01, Cook County, Illinois","B08014_003",537,147
"991","17031805902","Census Tract 8059.02, Cook County, Illinois","B08014_003",593,266
"992","17031806001","Census Tract 8060.01, Cook County, Illinois","B08014_003",1309,418
"993","17031806002","Census Tract 8060.02, Cook County, Illinois","B08014_003",1042,280
"994","17031806003","Census Tract 8060.03, Cook County, Illinois","B08014_003",986,275
"995","17031806004","Census Tract 8060.04, Cook County, Illinois","B08014_003",1087,314
"996","17031806102","Census Tract 8061.02, Cook County, Illinois","B08014_003",374,137
"997","17031806103","Census Tract 8061.03, Cook County, Illinois","B08014_003",397,113
"998","17031806104","Census Tract 8061.04, Cook County, Illinois","B08014_003",760,208
"999","17031806201","Census Tract 8062.01, Cook County, Illinois","B08014_003",1145,258
"1000","17031806202","Census Tract 8062.02, Cook County, Illinois","B08014_003",821,212
"1001","17031806300","Census Tract 8063, Cook County, Illinois","B08014_003",578,181
"1002","17031806400","Census Tract 8064, Cook County, Illinois","B08014_003",175,57
"1003","17031806501","Census Tract 8065.01, Cook County, Illinois","B08014_003",138,63
"1004","17031806502","Census Tract 8065.02, Cook County, Illinois","B08014_003",251,92
"1005","17031806600","Census Tract 8066, Cook County, Illinois","B08014_003",268,101
"1006","17031806700","Census Tract 8067, Cook County, Illinois","B08014_003",255,91
"1007","17031806801","Census Tract 8068.01, Cook County, Illinois","B08014_003",306,109
"1008","17031806802","Census Tract 8068.02, Cook County, Illinois","B08014_003",457,163
"1009","17031806900","Census Tract 8069, Cook County, Illinois","B08014_003",524,161
"1010","17031807000","Census Tract 8070, Cook County, Illinois","B08014_003",739,190
"1011","17031807100","Census Tract 8071, Cook County, Illinois","B08014_003",224,95
"1012","17031807200","Census Tract 8072, Cook County, Illinois","B08014_003",407,110
"1013","17031807300","Census Tract 8073, Cook County, Illinois","B08014_003",863,246
"1014","17031807400","Census Tract 8074, Cook County, Illinois","B08014_003",665,213
"1015","17031807500","Census Tract 8075, Cook County, Illinois","B08014_003",180,84
"1016","17031807600","Census Tract 8076, Cook County, Illinois","B08014_003",483,245
"1017","17031807700","Census Tract 8077, Cook County, Illinois","B08014_003",577,203
"1018","17031807800","Census Tract 8078, Cook County, Illinois","B08014_003",93,43
"1019","17031807900","Census Tract 8079, Cook County, Illinois","B08014_003",168,63
"1020","17031808001","Census Tract 8080.01, Cook County, Illinois","B08014_003",183,93
"1021","17031808002","Census Tract 8080.02, Cook County, Illinois","B08014_003",288,83
"1022","17031808100","Census Tract 8081, Cook County, Illinois","B08014_003",221,76
"1023","17031808200","Census Tract 8082, Cook County, Illinois","B08014_003",407,144
"1024","17031808301","Census Tract 8083.01, Cook County, Illinois","B08014_003",476,161
"1025","17031808302","Census Tract 8083.02, Cook County, Illinois","B08014_003",237,78
"1026","17031808400","Census Tract 8084, Cook County, Illinois","B08014_003",264,108
"1027","17031808500","Census Tract 8085, Cook County, Illinois","B08014_003",208,84
"1028","17031808600","Census Tract 8086, Cook County, Illinois","B08014_003",156,50
"1029","17031808702","Census Tract 8087.02, Cook County, Illinois","B08014_003",200,56
"1030","17031808800","Census Tract 8088, Cook County, Illinois","B08014_003",562,115
"1031","17031808900","Census Tract 8089, Cook County, Illinois","B08014_003",466,115
"1032","17031809000","Census Tract 8090, Cook County, Illinois","B08014_003",292,94
"1033","17031809100","Census Tract 8091, Cook County, Illinois","B08014_003",461,123
"1034","17031809200","Census Tract 8092, Cook County, Illinois","B08014_003",699,220
"1035","17031809300","Census Tract 8093, Cook County, Illinois","B08014_003",627,192
"1036","17031809400","Census Tract 8094, Cook County, Illinois","B08014_003",740,206
"1037","17031809500","Census Tract 8095, Cook County, Illinois","B08014_003",1067,280
"1038","17031809600","Census Tract 8096, Cook County, Illinois","B08014_003",505,114
"1039","17031809700","Census Tract 8097, Cook County, Illinois","B08014_003",752,234
"1040","17031809800","Census Tract 8098, Cook County, Illinois","B08014_003",477,121
"1041","17031809900","Census Tract 8099, Cook County, Illinois","B08014_003",748,152
"1042","17031810000","Census Tract 8100, Cook County, Illinois","B08014_003",1566,241
"1043","17031810100","Census Tract 8101, Cook County, Illinois","B08014_003",1070,238
"1044","17031810200","Census Tract 8102, Cook County, Illinois","B08014_003",1992,341
"1045","17031810301","Census Tract 8103.01, Cook County, Illinois","B08014_003",588,125
"1046","17031810302","Census Tract 8103.02, Cook County, Illinois","B08014_003",500,123
"1047","17031810400","Census Tract 8104, Cook County, Illinois","B08014_003",395,117
"1048","17031810501","Census Tract 8105.01, Cook County, Illinois","B08014_003",339,173
"1049","17031810502","Census Tract 8105.02, Cook County, Illinois","B08014_003",439,150
"1050","17031810600","Census Tract 8106, Cook County, Illinois","B08014_003",687,183
"1051","17031810701","Census Tract 8107.01, Cook County, Illinois","B08014_003",693,176
"1052","17031810702","Census Tract 8107.02, Cook County, Illinois","B08014_003",692,185
"1053","17031810800","Census Tract 8108, Cook County, Illinois","B08014_003",544,177
"1054","17031810900","Census Tract 8109, Cook County, Illinois","B08014_003",890,280
"1055","17031811000","Census Tract 8110, Cook County, Illinois","B08014_003",470,162
"1056","17031811100","Census Tract 8111, Cook County, Illinois","B08014_003",1125,261
"1057","17031811200","Census Tract 8112, Cook County, Illinois","B08014_003",447,132
"1058","17031811301","Census Tract 8113.01, Cook County, Illinois","B08014_003",399,169
"1059","17031811302","Census Tract 8113.02, Cook County, Illinois","B08014_003",525,136
"1060","17031811401","Census Tract 8114.01, Cook County, Illinois","B08014_003",448,127
"1061","17031811402","Census Tract 8114.02, Cook County, Illinois","B08014_003",603,233
"1062","17031811500","Census Tract 8115, Cook County, Illinois","B08014_003",521,182
"1063","17031811600","Census Tract 8116, Cook County, Illinois","B08014_003",680,229
"1064","17031811701","Census Tract 8117.01, Cook County, Illinois","B08014_003",482,176
"1065","17031811702","Census Tract 8117.02, Cook County, Illinois","B08014_003",396,118
"1066","17031811800","Census Tract 8118, Cook County, Illinois","B08014_003",222,132
"1067","17031811900","Census Tract 8119, Cook County, Illinois","B08014_003",338,100
"1068","17031812000","Census Tract 8120, Cook County, Illinois","B08014_003",693,241
"1069","17031812100","Census Tract 8121, Cook County, Illinois","B08014_003",629,174
"1070","17031812200","Census Tract 8122, Cook County, Illinois","B08014_003",344,116
"1071","17031812301","Census Tract 8123.01, Cook County, Illinois","B08014_003",1134,193
"1072","17031812302","Census Tract 8123.02, Cook County, Illinois","B08014_003",448,148
"1073","17031812400","Census Tract 8124, Cook County, Illinois","B08014_003",369,98
"1074","17031812500","Census Tract 8125, Cook County, Illinois","B08014_003",735,207
"1075","17031812600","Census Tract 8126, Cook County, Illinois","B08014_003",887,196
"1076","17031812700","Census Tract 8127, Cook County, Illinois","B08014_003",688,157
"1077","17031812801","Census Tract 8128.01, Cook County, Illinois","B08014_003",821,188
"1078","17031812802","Census Tract 8128.02, Cook County, Illinois","B08014_003",834,138
"1079","17031812900","Census Tract 8129, Cook County, Illinois","B08014_003",943,175
"1080","17031813000","Census Tract 8130, Cook County, Illinois","B08014_003",765,151
"1081","17031813100","Census Tract 8131, Cook County, Illinois","B08014_003",894,198
"1082","17031813200","Census Tract 8132, Cook County, Illinois","B08014_003",670,136
"1083","17031813301","Census Tract 8133.01, Cook County, Illinois","B08014_003",431,140
"1084","17031813302","Census Tract 8133.02, Cook County, Illinois","B08014_003",379,132
"1085","17031813400","Census Tract 8134, Cook County, Illinois","B08014_003",831,311
"1086","17031813500","Census Tract 8135, Cook County, Illinois","B08014_003",767,255
"1087","17031813600","Census Tract 8136, Cook County, Illinois","B08014_003",754,218
"1088","17031813701","Census Tract 8137.01, Cook County, Illinois","B08014_003",509,212
"1089","17031813702","Census Tract 8137.02, Cook County, Illinois","B08014_003",594,198
"1090","17031813801","Census Tract 8138.01, Cook County, Illinois","B08014_003",285,100
"1091","17031813802","Census Tract 8138.02, Cook County, Illinois","B08014_003",424,166
"1092","17031813900","Census Tract 8139, Cook County, Illinois","B08014_003",945,254
"1093","17031814000","Census Tract 8140, Cook County, Illinois","B08014_003",545,187
"1094","17031814100","Census Tract 8141, Cook County, Illinois","B08014_003",426,136
"1095","17031814200","Census Tract 8142, Cook County, Illinois","B08014_003",642,179
"1096","17031814300","Census Tract 8143, Cook County, Illinois","B08014_003",239,112
"1097","17031814400","Census Tract 8144, Cook County, Illinois","B08014_003",1139,415
"1098","17031814500","Census Tract 8145, Cook County, Illinois","B08014_003",351,136
"1099","17031814600","Census Tract 8146, Cook County, Illinois","B08014_003",739,226
"1100","17031814700","Census Tract 8147, Cook County, Illinois","B08014_003",571,209
"1101","17031814800","Census Tract 8148, Cook County, Illinois","B08014_003",825,232
"1102","17031814900","Census Tract 8149, Cook County, Illinois","B08014_003",1245,289
"1103","17031815000","Census Tract 8150, Cook County, Illinois","B08014_003",408,166
"1104","17031815100","Census Tract 8151, Cook County, Illinois","B08014_003",382,165
"1105","17031815200","Census Tract 8152, Cook County, Illinois","B08014_003",510,217
"1106","17031815300","Census Tract 8153, Cook County, Illinois","B08014_003",283,111
"1107","17031815400","Census Tract 8154, Cook County, Illinois","B08014_003",1076,277
"1108","17031815500","Census Tract 8155, Cook County, Illinois","B08014_003",831,264
"1109","17031815600","Census Tract 8156, Cook County, Illinois","B08014_003",537,200
"1110","17031815701","Census Tract 8157.01, Cook County, Illinois","B08014_003",293,91
"1111","17031815702","Census Tract 8157.02, Cook County, Illinois","B08014_003",800,278
"1112","17031815800","Census Tract 8158, Cook County, Illinois","B08014_003",195,93
"1113","17031815900","Census Tract 8159, Cook County, Illinois","B08014_003",1946,353
"1114","17031816000","Census Tract 8160, Cook County, Illinois","B08014_003",673,170
"1115","17031816100","Census Tract 8161, Cook County, Illinois","B08014_003",932,202
"1116","17031816200","Census Tract 8162, Cook County, Illinois","B08014_003",442,164
"1117","17031816300","Census Tract 8163, Cook County, Illinois","B08014_003",522,146
"1118","17031816401","Census Tract 8164.01, Cook County, Illinois","B08014_003",596,228
"1119","17031816402","Census Tract 8164.02, Cook County, Illinois","B08014_003",316,123
"1120","17031816500","Census Tract 8165, Cook County, Illinois","B08014_003",416,190
"1121","17031816600","Census Tract 8166, Cook County, Illinois","B08014_003",325,135
"1122","17031816700","Census Tract 8167, Cook County, Illinois","B08014_003",189,64
"1123","17031816800","Census Tract 8168, Cook County, Illinois","B08014_003",381,154
"1124","17031816900","Census Tract 8169, Cook County, Illinois","B08014_003",608,202
"1125","17031817000","Census Tract 8170, Cook County, Illinois","B08014_003",434,170
"1126","17031817101","Census Tract 8171.01, Cook County, Illinois","B08014_003",862,279
"1127","17031817102","Census Tract 8171.02, Cook County, Illinois","B08014_003",381,182
"1128","17031817200","Census Tract 8172, Cook County, Illinois","B08014_003",659,217
"1129","17031817300","Census Tract 8173, Cook County, Illinois","B08014_003",233,73
"1130","17031817400","Census Tract 8174, Cook County, Illinois","B08014_003",293,143
"1131","17031817500","Census Tract 8175, Cook County, Illinois","B08014_003",319,163
"1132","17031817600","Census Tract 8176, Cook County, Illinois","B08014_003",602,182
"1133","17031817700","Census Tract 8177, Cook County, Illinois","B08014_003",503,240
"1134","17031817900","Census Tract 8179, Cook County, Illinois","B08014_003",811,393
"1135","17031818000","Census Tract 8180, Cook County, Illinois","B08014_003",490,154
"1136","17031818100","Census Tract 8181, Cook County, Illinois","B08014_003",126,46
"1137","17031818200","Census Tract 8182, Cook County, Illinois","B08014_003",428,132
"1138","17031818300","Census Tract 8183, Cook County, Illinois","B08014_003",463,152
"1139","17031818401","Census Tract 8184.01, Cook County, Illinois","B08014_003",329,111
"1140","17031818402","Census Tract 8184.02, Cook County, Illinois","B08014_003",377,104
"1141","17031818500","Census Tract 8185, Cook County, Illinois","B08014_003",576,236
"1142","17031818600","Census Tract 8186, Cook County, Illinois","B08014_003",545,168
"1143","17031818700","Census Tract 8187, Cook County, Illinois","B08014_003",324,118
"1144","17031818800","Census Tract 8188, Cook County, Illinois","B08014_003",552,153
"1145","17031818900","Census Tract 8189, Cook County, Illinois","B08014_003",528,115
"1146","17031819000","Census Tract 8190, Cook County, Illinois","B08014_003",220,91
"1147","17031819100","Census Tract 8191, Cook County, Illinois","B08014_003",625,157
"1148","17031819200","Census Tract 8192, Cook County, Illinois","B08014_003",938,306
"1149","17031819300","Census Tract 8193, Cook County, Illinois","B08014_003",300,91
"1150","17031819400","Census Tract 8194, Cook County, Illinois","B08014_003",554,226
"1151","17031819500","Census Tract 8195, Cook County, Illinois","B08014_003",693,174
"1152","17031819600","Census Tract 8196, Cook County, Illinois","B08014_003",228,82
"1153","17031819700","Census Tract 8197, Cook County, Illinois","B08014_003",187,78
"1154","17031819801","Census Tract 8198.01, Cook County, Illinois","B08014_003",225,86
"1155","17031819802","Census Tract 8198.02, Cook County, Illinois","B08014_003",94,38
"1156","17031819900","Census Tract 8199, Cook County, Illinois","B08014_003",188,71
"1157","17031820000","Census Tract 8200, Cook County, Illinois","B08014_003",89,36
"1158","17031820101","Census Tract 8201.01, Cook County, Illinois","B08014_003",601,181
"1159","17031820103","Census Tract 8201.03, Cook County, Illinois","B08014_003",346,110
"1160","17031820104","Census Tract 8201.04, Cook County, Illinois","B08014_003",489,119
"1161","17031820201","Census Tract 8202.01, Cook County, Illinois","B08014_003",555,179
"1162","17031820202","Census Tract 8202.02, Cook County, Illinois","B08014_003",607,169
"1163","17031820300","Census Tract 8203, Cook County, Illinois","B08014_003",434,169
"1164","17031820400","Census Tract 8204, Cook County, Illinois","B08014_003",657,181
"1165","17031820501","Census Tract 8205.01, Cook County, Illinois","B08014_003",279,113
"1166","17031820502","Census Tract 8205.02, Cook County, Illinois","B08014_003",482,177
"1167","17031820603","Census Tract 8206.03, Cook County, Illinois","B08014_003",535,150
"1168","17031820604","Census Tract 8206.04, Cook County, Illinois","B08014_003",582,137
"1169","17031820605","Census Tract 8206.05, Cook County, Illinois","B08014_003",822,259
"1170","17031820606","Census Tract 8206.06, Cook County, Illinois","B08014_003",295,106
"1171","17031820700","Census Tract 8207, Cook County, Illinois","B08014_003",589,246
