"","GEOID","NAME","variable","estimate","moe"
"1566","17043841604","Census Tract 8416.04, DuPage County, Illinois","B08014_002",77,106
"1567","17043841605","Census Tract 8416.05, DuPage County, Illinois","B08014_002",0,11
"1568","17043841606","Census Tract 8416.06, DuPage County, Illinois","B08014_002",11,13
"1569","17043841607","Census Tract 8416.07, DuPage County, Illinois","B08014_002",16,24
"1570","17043841703","Census Tract 8417.03, DuPage County, Illinois","B08014_002",108,96
"1571","17043841704","Census Tract 8417.04, DuPage County, Illinois","B08014_002",0,11
"1572","17043841705","Census Tract 8417.05, DuPage County, Illinois","B08014_002",108,129
"1573","17043841706","Census Tract 8417.06, DuPage County, Illinois","B08014_002",35,46
"1574","17043841801","Census Tract 8418.01, DuPage County, Illinois","B08014_002",0,15
"1575","17043841802","Census Tract 8418.02, DuPage County, Illinois","B08014_002",42,48
"1576","17043841901","Census Tract 8419.01, DuPage County, Illinois","B08014_002",0,11
"1577","17043841902","Census Tract 8419.02, DuPage County, Illinois","B08014_002",21,25
"1578","17043842000","Census Tract 8420, DuPage County, Illinois","B08014_002",0,11
"1579","17043842100","Census Tract 8421, DuPage County, Illinois","B08014_002",0,15
"1580","17043842200","Census Tract 8422, DuPage County, Illinois","B08014_002",29,33
"1581","17043842300","Census Tract 8423, DuPage County, Illinois","B08014_002",0,11
"1582","17043842400","Census Tract 8424, DuPage County, Illinois","B08014_002",68,50
"1583","17043842500","Census Tract 8425, DuPage County, Illinois","B08014_002",23,25
"1584","17043842601","Census Tract 8426.01, DuPage County, Illinois","B08014_002",0,11
"1585","17043842602","Census Tract 8426.02, DuPage County, Illinois","B08014_002",0,11
"1586","17043842603","Census Tract 8426.03, DuPage County, Illinois","B08014_002",22,33
"1587","17043842604","Census Tract 8426.04, DuPage County, Illinois","B08014_002",26,43
"1588","17043842605","Census Tract 8426.05, DuPage County, Illinois","B08014_002",24,24
"1589","17043842702","Census Tract 8427.02, DuPage County, Illinois","B08014_002",34,40
"1590","17043842703","Census Tract 8427.03, DuPage County, Illinois","B08014_002",0,11
"1591","17043842704","Census Tract 8427.04, DuPage County, Illinois","B08014_002",49,111
"1592","17043842706","Census Tract 8427.06, DuPage County, Illinois","B08014_002",54,54
"1593","17043842708","Census Tract 8427.08, DuPage County, Illinois","B08014_002",0,11
"1594","17043842709","Census Tract 8427.09, DuPage County, Illinois","B08014_002",9,15
"1595","17043842710","Census Tract 8427.10, DuPage County, Illinois","B08014_002",132,96
"1596","17043842711","Census Tract 8427.11, DuPage County, Illinois","B08014_002",12,16
"1597","17043842800","Census Tract 8428, DuPage County, Illinois","B08014_002",7,11
"1598","17043842900","Census Tract 8429, DuPage County, Illinois","B08014_002",35,28
"1599","17043843000","Census Tract 8430, DuPage County, Illinois","B08014_002",39,37
"1600","17043843100","Census Tract 8431, DuPage County, Illinois","B08014_002",35,40
"1601","17043843200","Census Tract 8432, DuPage County, Illinois","B08014_002",39,28
"1602","17043843301","Census Tract 8433.01, DuPage County, Illinois","B08014_002",12,18
"1603","17043843302","Census Tract 8433.02, DuPage County, Illinois","B08014_002",0,11
"1604","17043843400","Census Tract 8434, DuPage County, Illinois","B08014_002",17,27
"1605","17043843500","Census Tract 8435, DuPage County, Illinois","B08014_002",0,15
"1606","17043843601","Census Tract 8436.01, DuPage County, Illinois","B08014_002",15,23
"1607","17043843602","Census Tract 8436.02, DuPage County, Illinois","B08014_002",32,36
"1608","17043843700","Census Tract 8437, DuPage County, Illinois","B08014_002",0,11
"1609","17043843800","Census Tract 8438, DuPage County, Illinois","B08014_002",30,37
"1610","17043843900","Census Tract 8439, DuPage County, Illinois","B08014_002",57,50
"1611","17043844001","Census Tract 8440.01, DuPage County, Illinois","B08014_002",0,11
"1612","17043844002","Census Tract 8440.02, DuPage County, Illinois","B08014_002",14,22
"1613","17043844100","Census Tract 8441, DuPage County, Illinois","B08014_002",14,15
"1614","17043844201","Census Tract 8442.01, DuPage County, Illinois","B08014_002",89,87
"1615","17043844202","Census Tract 8442.02, DuPage County, Illinois","B08014_002",0,11
"1616","17043844301","Census Tract 8443.01, DuPage County, Illinois","B08014_002",38,43
"1617","17043844304","Census Tract 8443.04, DuPage County, Illinois","B08014_002",31,29
"1618","17043844305","Census Tract 8443.05, DuPage County, Illinois","B08014_002",29,27
"1619","17043844306","Census Tract 8443.06, DuPage County, Illinois","B08014_002",0,11
"1620","17043844307","Census Tract 8443.07, DuPage County, Illinois","B08014_002",21,22
"1621","17043844401","Census Tract 8444.01, DuPage County, Illinois","B08014_002",0,11
"1622","17043844402","Census Tract 8444.02, DuPage County, Illinois","B08014_002",9,15
"1623","17043844501","Census Tract 8445.01, DuPage County, Illinois","B08014_002",7,11
"1624","17043844502","Census Tract 8445.02, DuPage County, Illinois","B08014_002",8,12
"1625","17043844601","Census Tract 8446.01, DuPage County, Illinois","B08014_002",15,17
"1626","17043844602","Census Tract 8446.02, DuPage County, Illinois","B08014_002",10,15
"1627","17043844701","Census Tract 8447.01, DuPage County, Illinois","B08014_002",0,11
"1628","17043844702","Census Tract 8447.02, DuPage County, Illinois","B08014_002",44,60
"1629","17043844801","Census Tract 8448.01, DuPage County, Illinois","B08014_002",76,63
"1630","17043844802","Census Tract 8448.02, DuPage County, Illinois","B08014_002",12,18
"1631","17043844901","Census Tract 8449.01, DuPage County, Illinois","B08014_002",15,17
"1632","17043844902","Census Tract 8449.02, DuPage County, Illinois","B08014_002",69,67
"1633","17043845000","Census Tract 8450, DuPage County, Illinois","B08014_002",54,43
"1634","17043845100","Census Tract 8451, DuPage County, Illinois","B08014_002",0,15
"1635","17043845200","Census Tract 8452, DuPage County, Illinois","B08014_002",11,15
"1636","17043845300","Census Tract 8453, DuPage County, Illinois","B08014_002",12,16
"1637","17043845401","Census Tract 8454.01, DuPage County, Illinois","B08014_002",19,31
"1638","17043845402","Census Tract 8454.02, DuPage County, Illinois","B08014_002",10,16
"1639","17043845502","Census Tract 8455.02, DuPage County, Illinois","B08014_002",96,76
"1640","17043845505","Census Tract 8455.05, DuPage County, Illinois","B08014_002",149,113
"1641","17043845506","Census Tract 8455.06, DuPage County, Illinois","B08014_002",48,47
"1642","17043845507","Census Tract 8455.07, DuPage County, Illinois","B08014_002",9,14
"1643","17043845508","Census Tract 8455.08, DuPage County, Illinois","B08014_002",17,26
"1644","17043845509","Census Tract 8455.09, DuPage County, Illinois","B08014_002",14,21
"1645","17043845510","Census Tract 8455.10, DuPage County, Illinois","B08014_002",9,15
"1646","17043845601","Census Tract 8456.01, DuPage County, Illinois","B08014_002",11,16
"1647","17043845602","Census Tract 8456.02, DuPage County, Illinois","B08014_002",51,43
"1648","17043845701","Census Tract 8457.01, DuPage County, Illinois","B08014_002",74,70
"1649","17043845702","Census Tract 8457.02, DuPage County, Illinois","B08014_002",0,11
"1650","17043845703","Census Tract 8457.03, DuPage County, Illinois","B08014_002",48,54
"1651","17043845704","Census Tract 8457.04, DuPage County, Illinois","B08014_002",44,52
"1652","17043845802","Census Tract 8458.02, DuPage County, Illinois","B08014_002",26,23
"1653","17043845803","Census Tract 8458.03, DuPage County, Illinois","B08014_002",40,56
"1654","17043845805","Census Tract 8458.05, DuPage County, Illinois","B08014_002",15,24
"1655","17043845807","Census Tract 8458.07, DuPage County, Illinois","B08014_002",18,28
"1656","17043845808","Census Tract 8458.08, DuPage County, Illinois","B08014_002",0,11
"1657","17043845809","Census Tract 8458.09, DuPage County, Illinois","B08014_002",0,11
"1658","17043845810","Census Tract 8458.10, DuPage County, Illinois","B08014_002",52,57
"1659","17043845811","Census Tract 8458.11, DuPage County, Illinois","B08014_002",0,11
"1660","17043845901","Census Tract 8459.01, DuPage County, Illinois","B08014_002",31,44
"1661","17043845902","Census Tract 8459.02, DuPage County, Illinois","B08014_002",23,28
"1662","17043846002","Census Tract 8460.02, DuPage County, Illinois","B08014_002",24,21
"1663","17043846003","Census Tract 8460.03, DuPage County, Illinois","B08014_002",0,11
"1664","17043846004","Census Tract 8460.04, DuPage County, Illinois","B08014_002",0,11
"1665","17043846102","Census Tract 8461.02, DuPage County, Illinois","B08014_002",53,52
"1666","17043846103","Census Tract 8461.03, DuPage County, Illinois","B08014_002",30,28
"1667","17043846104","Census Tract 8461.04, DuPage County, Illinois","B08014_002",0,11
"1668","17043846105","Census Tract 8461.05, DuPage County, Illinois","B08014_002",24,37
"1669","17043846106","Census Tract 8461.06, DuPage County, Illinois","B08014_002",87,71
"1670","17043846201","Census Tract 8462.01, DuPage County, Illinois","B08014_002",120,122
"1671","17043846202","Census Tract 8462.02, DuPage County, Illinois","B08014_002",61,81
"1672","17043846203","Census Tract 8462.03, DuPage County, Illinois","B08014_002",0,11
"1673","17043846205","Census Tract 8462.05, DuPage County, Illinois","B08014_002",23,26
"1674","17043846206","Census Tract 8462.06, DuPage County, Illinois","B08014_002",0,11
"1675","17043846207","Census Tract 8462.07, DuPage County, Illinois","B08014_002",12,18
"1676","17043846208","Census Tract 8462.08, DuPage County, Illinois","B08014_002",0,11
"1677","17043846209","Census Tract 8462.09, DuPage County, Illinois","B08014_002",22,26
"1678","17043846304","Census Tract 8463.04, DuPage County, Illinois","B08014_002",45,74
"1679","17043846305","Census Tract 8463.05, DuPage County, Illinois","B08014_002",0,15
"1680","17043846307","Census Tract 8463.07, DuPage County, Illinois","B08014_002",14,16
"1681","17043846308","Census Tract 8463.08, DuPage County, Illinois","B08014_002",9,16
"1682","17043846310","Census Tract 8463.10, DuPage County, Illinois","B08014_002",23,37
"1683","17043846311","Census Tract 8463.11, DuPage County, Illinois","B08014_002",19,30
"1684","17043846312","Census Tract 8463.12, DuPage County, Illinois","B08014_002",50,52
"1685","17043846313","Census Tract 8463.13, DuPage County, Illinois","B08014_002",89,89
"1686","17043846314","Census Tract 8463.14, DuPage County, Illinois","B08014_002",18,29
"1687","17043846315","Census Tract 8463.15, DuPage County, Illinois","B08014_002",28,45
"1688","17043846404","Census Tract 8464.04, DuPage County, Illinois","B08014_002",105,86
"1689","17043846405","Census Tract 8464.05, DuPage County, Illinois","B08014_002",8,14
"1690","17043846408","Census Tract 8464.08, DuPage County, Illinois","B08014_002",7,11
"1691","17043846409","Census Tract 8464.09, DuPage County, Illinois","B08014_002",17,28
"1692","17043846410","Census Tract 8464.10, DuPage County, Illinois","B08014_002",157,117
"1693","17043846411","Census Tract 8464.11, DuPage County, Illinois","B08014_002",53,45
"1694","17043846412","Census Tract 8464.12, DuPage County, Illinois","B08014_002",24,26
"1695","17043846413","Census Tract 8464.13, DuPage County, Illinois","B08014_002",7,12
"1696","17043846504","Census Tract 8465.04, DuPage County, Illinois","B08014_002",30,44
"1697","17043846507","Census Tract 8465.07, DuPage County, Illinois","B08014_002",0,11
"1698","17043846509","Census Tract 8465.09, DuPage County, Illinois","B08014_002",29,51
"1699","17043846510","Census Tract 8465.10, DuPage County, Illinois","B08014_002",0,11
"1700","17043846511","Census Tract 8465.11, DuPage County, Illinois","B08014_002",21,34
"1701","17043846513","Census Tract 8465.13, DuPage County, Illinois","B08014_002",14,16
"1702","17043846514","Census Tract 8465.14, DuPage County, Illinois","B08014_002",0,11
"1703","17043846515","Census Tract 8465.15, DuPage County, Illinois","B08014_002",27,31
"1704","17043846517","Census Tract 8465.17, DuPage County, Illinois","B08014_002",0,15
"1705","17043846518","Census Tract 8465.18, DuPage County, Illinois","B08014_002",0,11
"1706","17043846519","Census Tract 8465.19, DuPage County, Illinois","B08014_002",22,25
"1707","17043846521","Census Tract 8465.21, DuPage County, Illinois","B08014_002",40,48
"1708","17043846522","Census Tract 8465.22, DuPage County, Illinois","B08014_002",62,48
"1709","17043846523","Census Tract 8465.23, DuPage County, Illinois","B08014_002",40,34
"1710","17043846524","Census Tract 8465.24, DuPage County, Illinois","B08014_002",0,11
"1711","17043846603","Census Tract 8466.03, DuPage County, Illinois","B08014_002",24,37
"1712","17043846604","Census Tract 8466.04, DuPage County, Illinois","B08014_002",46,52
"1713","17043846701","Census Tract 8467.01, DuPage County, Illinois","B08014_002",16,16
"1714","17043846702","Census Tract 8467.02, DuPage County, Illinois","B08014_002",36,44
"1715","17045070100","Census Tract 701, Edgar County, Illinois","B08014_002",20,20
"1716","17045070200","Census Tract 702, Edgar County, Illinois","B08014_002",13,11
"1717","17045070300","Census Tract 703, Edgar County, Illinois","B08014_002",28,25
"1718","17045070400","Census Tract 704, Edgar County, Illinois","B08014_002",50,57
"1719","17045070500","Census Tract 705, Edgar County, Illinois","B08014_002",45,30
"1720","17047956900","Census Tract 9569, Edwards County, Illinois","B08014_002",7,9
"1721","17047957000","Census Tract 9570, Edwards County, Illinois","B08014_002",0,11
"1722","17047957100","Census Tract 9571, Edwards County, Illinois","B08014_002",50,34
"1723","17049950100","Census Tract 9501, Effingham County, Illinois","B08014_002",36,33
"1724","17049950200","Census Tract 9502, Effingham County, Illinois","B08014_002",36,34
"1725","17049950300","Census Tract 9503, Effingham County, Illinois","B08014_002",36,28
"1726","17049950400","Census Tract 9504, Effingham County, Illinois","B08014_002",11,9
"1727","17049950500","Census Tract 9505, Effingham County, Illinois","B08014_002",2,4
"1728","17049950600","Census Tract 9506, Effingham County, Illinois","B08014_002",23,30
"1729","17049950700","Census Tract 9507, Effingham County, Illinois","B08014_002",77,86
"1730","17049950800","Census Tract 9508, Effingham County, Illinois","B08014_002",95,69
"1731","17051950500","Census Tract 9505, Fayette County, Illinois","B08014_002",3,5
"1732","17051950600","Census Tract 9506, Fayette County, Illinois","B08014_002",6,7
"1733","17051950700","Census Tract 9507, Fayette County, Illinois","B08014_002",45,40
"1734","17051950800","Census Tract 9508, Fayette County, Illinois","B08014_002",61,68
"1735","17051950900","Census Tract 9509, Fayette County, Illinois","B08014_002",33,29
"1736","17051951000","Census Tract 9510, Fayette County, Illinois","B08014_002",17,18
"1737","17051951100","Census Tract 9511, Fayette County, Illinois","B08014_002",69,62
"1738","17053961600","Census Tract 9616, Ford County, Illinois","B08014_002",24,21
"1739","17053961700","Census Tract 9617, Ford County, Illinois","B08014_002",17,20
"1740","17053961800","Census Tract 9618, Ford County, Illinois","B08014_002",53,51
"1741","17053961900","Census Tract 9619, Ford County, Illinois","B08014_002",2,3
"1742","17053962000","Census Tract 9620, Ford County, Illinois","B08014_002",14,16
"1743","17055040100","Census Tract 401, Franklin County, Illinois","B08014_002",16,19
"1744","17055040200","Census Tract 402, Franklin County, Illinois","B08014_002",7,8
"1745","17055040300","Census Tract 403, Franklin County, Illinois","B08014_002",44,35
"1746","17055040400","Census Tract 404, Franklin County, Illinois","B08014_002",63,48
"1747","17055040500","Census Tract 405, Franklin County, Illinois","B08014_002",0,11
"1748","17055040600","Census Tract 406, Franklin County, Illinois","B08014_002",55,30
"1749","17055040700","Census Tract 407, Franklin County, Illinois","B08014_002",32,44
"1750","17055040800","Census Tract 408, Franklin County, Illinois","B08014_002",2,3
"1751","17055040900","Census Tract 409, Franklin County, Illinois","B08014_002",31,39
"1752","17055041000","Census Tract 410, Franklin County, Illinois","B08014_002",87,64
"1753","17055041100","Census Tract 411, Franklin County, Illinois","B08014_002",29,24
"1754","17055041200","Census Tract 412, Franklin County, Illinois","B08014_002",15,11
"1755","17057952800","Census Tract 9528, Fulton County, Illinois","B08014_002",30,34
"1756","17057952900","Census Tract 9529, Fulton County, Illinois","B08014_002",51,65
"1757","17057953000","Census Tract 9530, Fulton County, Illinois","B08014_002",15,18
"1758","17057953100","Census Tract 9531, Fulton County, Illinois","B08014_002",12,11
"1759","17057953200","Census Tract 9532, Fulton County, Illinois","B08014_002",19,17
"1760","17057953300","Census Tract 9533, Fulton County, Illinois","B08014_002",12,19
"1761","17057953400","Census Tract 9534, Fulton County, Illinois","B08014_002",64,53
"1762","17057953500","Census Tract 9535, Fulton County, Illinois","B08014_002",36,45
"1763","17057953600","Census Tract 9536, Fulton County, Illinois","B08014_002",160,120
"1764","17057953700","Census Tract 9537, Fulton County, Illinois","B08014_002",5,6
"1765","17057953800","Census Tract 9538, Fulton County, Illinois","B08014_002",21,26
"1766","17057953900","Census Tract 9539, Fulton County, Illinois","B08014_002",9,11
"1767","17059972700","Census Tract 9727, Gallatin County, Illinois","B08014_002",7,8
"1768","17059972800","Census Tract 9728, Gallatin County, Illinois","B08014_002",0,11
"1769","17061973600","Census Tract 9736, Greene County, Illinois","B08014_002",52,54
"1770","17061973700","Census Tract 9737, Greene County, Illinois","B08014_002",26,23
"1771","17061973800","Census Tract 9738, Greene County, Illinois","B08014_002",0,11
"1772","17061973900","Census Tract 9739, Greene County, Illinois","B08014_002",30,28
"1773","17061974000","Census Tract 9740, Greene County, Illinois","B08014_002",0,11
"1774","17063000102","Census Tract 1.02, Grundy County, Illinois","B08014_002",0,15
"1775","17063000103","Census Tract 1.03, Grundy County, Illinois","B08014_002",15,24
"1776","17063000200","Census Tract 2, Grundy County, Illinois","B08014_002",46,59
"1777","17063000300","Census Tract 3, Grundy County, Illinois","B08014_002",39,51
"1778","17063000400","Census Tract 4, Grundy County, Illinois","B08014_002",116,102
"1779","17063000500","Census Tract 5, Grundy County, Illinois","B08014_002",0,11
"1780","17063000600","Census Tract 6, Grundy County, Illinois","B08014_002",19,17
"1781","17063000700","Census Tract 7, Grundy County, Illinois","B08014_002",54,56
"1782","17063000800","Census Tract 8, Grundy County, Illinois","B08014_002",18,27
"1783","17063000900","Census Tract 9, Grundy County, Illinois","B08014_002",14,17
"1784","17065973100","Census Tract 9731, Hamilton County, Illinois","B08014_002",0,11
"1785","17065973200","Census Tract 9732, Hamilton County, Illinois","B08014_002",32,35
"1786","17065973300","Census Tract 9733, Hamilton County, Illinois","B08014_002",0,11
"1787","17067953700","Census Tract 9537, Hancock County, Illinois","B08014_002",13,13
"1788","17067953800","Census Tract 9538, Hancock County, Illinois","B08014_002",24,26
"1789","17067953900","Census Tract 9539, Hancock County, Illinois","B08014_002",50,34
"1790","17067954000","Census Tract 9540, Hancock County, Illinois","B08014_002",13,14
"1791","17067954100","Census Tract 9541, Hancock County, Illinois","B08014_002",16,18
"1792","17067954200","Census Tract 9542, Hancock County, Illinois","B08014_002",0,11
"1793","17067954300","Census Tract 9543, Hancock County, Illinois","B08014_002",24,29
"1794","17069970900","Census Tract 9709, Hardin County, Illinois","B08014_002",9,11
"1795","17069971000","Census Tract 9710, Hardin County, Illinois","B08014_002",3,4
"1796","17071973300","Census Tract 9733, Henderson County, Illinois","B08014_002",0,11
"1797","17071973400","Census Tract 9734, Henderson County, Illinois","B08014_002",14,14
"1798","17071973500","Census Tract 9735, Henderson County, Illinois","B08014_002",4,4
"1799","17073030100","Census Tract 301, Henry County, Illinois","B08014_002",0,15
"1800","17073030201","Census Tract 302.01, Henry County, Illinois","B08014_002",65,84
"1801","17073030202","Census Tract 302.02, Henry County, Illinois","B08014_002",24,21
"1802","17073030203","Census Tract 302.03, Henry County, Illinois","B08014_002",0,11
"1803","17073030300","Census Tract 303, Henry County, Illinois","B08014_002",12,21
"1804","17073030400","Census Tract 304, Henry County, Illinois","B08014_002",0,11
"1805","17073030500","Census Tract 305, Henry County, Illinois","B08014_002",36,24
"1806","17073030600","Census Tract 306, Henry County, Illinois","B08014_002",39,47
"1807","17073030800","Census Tract 308, Henry County, Illinois","B08014_002",47,55
"1808","17073030900","Census Tract 309, Henry County, Illinois","B08014_002",71,66
"1809","17073031000","Census Tract 310, Henry County, Illinois","B08014_002",12,18
"1810","17073031100","Census Tract 311, Henry County, Illinois","B08014_002",6,9
"1811","17073031200","Census Tract 312, Henry County, Illinois","B08014_002",4,4
"1812","17075950100","Census Tract 9501, Iroquois County, Illinois","B08014_002",0,11
"1813","17075950200","Census Tract 9502, Iroquois County, Illinois","B08014_002",6,8
"1814","17075950300","Census Tract 9503, Iroquois County, Illinois","B08014_002",5,8
"1815","17075950400","Census Tract 9504, Iroquois County, Illinois","B08014_002",0,11
"1816","17075950500","Census Tract 9505, Iroquois County, Illinois","B08014_002",0,11
"1817","17075950600","Census Tract 9506, Iroquois County, Illinois","B08014_002",40,33
"1818","17075950700","Census Tract 9507, Iroquois County, Illinois","B08014_002",10,11
"1819","17075950800","Census Tract 9508, Iroquois County, Illinois","B08014_002",6,6
"1820","17075950900","Census Tract 9509, Iroquois County, Illinois","B08014_002",50,35
"1821","17077010100","Census Tract 101, Jackson County, Illinois","B08014_002",58,31
"1822","17077010200","Census Tract 102, Jackson County, Illinois","B08014_002",37,30
"1823","17077010300","Census Tract 103, Jackson County, Illinois","B08014_002",44,36
"1824","17077010400","Census Tract 104, Jackson County, Illinois","B08014_002",35,50
"1825","17077010600","Census Tract 106, Jackson County, Illinois","B08014_002",106,77
"1826","17077010700","Census Tract 107, Jackson County, Illinois","B08014_002",80,66
"1827","17077010800","Census Tract 108, Jackson County, Illinois","B08014_002",137,78
"1828","17077010900","Census Tract 109, Jackson County, Illinois","B08014_002",62,45
"1829","17077011000","Census Tract 110, Jackson County, Illinois","B08014_002",0,15
"1830","17077011100","Census Tract 111, Jackson County, Illinois","B08014_002",173,90
"1831","17077011200","Census Tract 112, Jackson County, Illinois","B08014_002",78,70
"1832","17077011400","Census Tract 114, Jackson County, Illinois","B08014_002",41,28
"1833","17077011600","Census Tract 116, Jackson County, Illinois","B08014_002",0,11
"1834","17077011700","Census Tract 117, Jackson County, Illinois","B08014_002",24,27
"1835","17079977300","Census Tract 9773, Jasper County, Illinois","B08014_002",20,28
"1836","17079977400","Census Tract 9774, Jasper County, Illinois","B08014_002",28,40
"1837","17079977500","Census Tract 9775, Jasper County, Illinois","B08014_002",26,27
"1838","17081050100","Census Tract 501, Jefferson County, Illinois","B08014_002",12,9
"1839","17081050200","Census Tract 502, Jefferson County, Illinois","B08014_002",32,18
"1840","17081050300","Census Tract 503, Jefferson County, Illinois","B08014_002",9,7
"1841","17081050400","Census Tract 504, Jefferson County, Illinois","B08014_002",48,20
"1842","17081050500","Census Tract 505, Jefferson County, Illinois","B08014_002",97,58
"1843","17081050600","Census Tract 506, Jefferson County, Illinois","B08014_002",15,18
"1844","17081050700","Census Tract 507, Jefferson County, Illinois","B08014_002",46,54
"1845","17081050800","Census Tract 508, Jefferson County, Illinois","B08014_002",21,21
"1846","17081050900","Census Tract 509, Jefferson County, Illinois","B08014_002",124,73
"1847","17081051000","Census Tract 510, Jefferson County, Illinois","B08014_002",122,81
"1848","17081051100","Census Tract 511, Jefferson County, Illinois","B08014_002",49,40
"1849","17083010100","Census Tract 101, Jersey County, Illinois","B08014_002",71,53
"1850","17083010200","Census Tract 102, Jersey County, Illinois","B08014_002",27,46
"1851","17083010300","Census Tract 103, Jersey County, Illinois","B08014_002",55,63
"1852","17083010401","Census Tract 104.01, Jersey County, Illinois","B08014_002",27,47
"1853","17083010402","Census Tract 104.02, Jersey County, Illinois","B08014_002",2,3
"1854","17083010500","Census Tract 105, Jersey County, Illinois","B08014_002",11,19
"1855","17085020100","Census Tract 201, Jo Daviess County, Illinois","B08014_002",59,34
"1856","17085020200","Census Tract 202, Jo Daviess County, Illinois","B08014_002",10,10
"1857","17085020300","Census Tract 203, Jo Daviess County, Illinois","B08014_002",84,65
"1858","17085020401","Census Tract 204.01, Jo Daviess County, Illinois","B08014_002",10,14
"1859","17085020402","Census Tract 204.02, Jo Daviess County, Illinois","B08014_002",37,27
"1860","17085020500","Census Tract 205, Jo Daviess County, Illinois","B08014_002",4,8
"1861","17087977600","Census Tract 9776, Johnson County, Illinois","B08014_002",11,13
"1862","17087977700","Census Tract 9777, Johnson County, Illinois","B08014_002",21,17
"1863","17087977800","Census Tract 9778, Johnson County, Illinois","B08014_002",15,14
"1864","17087980000","Census Tract 9800, Johnson County, Illinois","B08014_002",0,11
"1865","17089850101","Census Tract 8501.01, Kane County, Illinois","B08014_002",42,44
"1866","17089850103","Census Tract 8501.03, Kane County, Illinois","B08014_002",0,15
"1867","17089850105","Census Tract 8501.05, Kane County, Illinois","B08014_002",0,15
"1868","17089850106","Census Tract 8501.06, Kane County, Illinois","B08014_002",0,15
"1869","17089850201","Census Tract 8502.01, Kane County, Illinois","B08014_002",59,76
"1870","17089850202","Census Tract 8502.02, Kane County, Illinois","B08014_002",74,84
"1871","17089850301","Census Tract 8503.01, Kane County, Illinois","B08014_002",0,15
"1872","17089850302","Census Tract 8503.02, Kane County, Illinois","B08014_002",105,68
"1873","17089850400","Census Tract 8504, Kane County, Illinois","B08014_002",35,43
"1874","17089850500","Census Tract 8505, Kane County, Illinois","B08014_002",0,11
"1875","17089850600","Census Tract 8506, Kane County, Illinois","B08014_002",16,17
"1876","17089850701","Census Tract 8507.01, Kane County, Illinois","B08014_002",46,76
"1877","17089850702","Census Tract 8507.02, Kane County, Illinois","B08014_002",56,104
"1878","17089850703","Census Tract 8507.03, Kane County, Illinois","B08014_002",6,10
"1879","17089850800","Census Tract 8508, Kane County, Illinois","B08014_002",27,42
"1880","17089851000","Census Tract 8510, Kane County, Illinois","B08014_002",121,95
"1881","17089851101","Census Tract 8511.01, Kane County, Illinois","B08014_002",54,61
"1882","17089851102","Census Tract 8511.02, Kane County, Illinois","B08014_002",88,73
"1883","17089851301","Census Tract 8513.01, Kane County, Illinois","B08014_002",130,88
"1884","17089851302","Census Tract 8513.02, Kane County, Illinois","B08014_002",8,13
"1885","17089851400","Census Tract 8514, Kane County, Illinois","B08014_002",17,25
"1886","17089851500","Census Tract 8515, Kane County, Illinois","B08014_002",0,11
"1887","17089851600","Census Tract 8516, Kane County, Illinois","B08014_002",109,74
"1888","17089851801","Census Tract 8518.01, Kane County, Illinois","B08014_002",106,87
"1889","17089851904","Census Tract 8519.04, Kane County, Illinois","B08014_002",27,45
"1890","17089851905","Census Tract 8519.05, Kane County, Illinois","B08014_002",0,17
"1891","17089851907","Census Tract 8519.07, Kane County, Illinois","B08014_002",0,15
"1892","17089851908","Census Tract 8519.08, Kane County, Illinois","B08014_002",55,47
"1893","17089851909","Census Tract 8519.09, Kane County, Illinois","B08014_002",44,54
"1894","17089851910","Census Tract 8519.10, Kane County, Illinois","B08014_002",71,64
"1895","17089852001","Census Tract 8520.01, Kane County, Illinois","B08014_002",9,14
"1896","17089852002","Census Tract 8520.02, Kane County, Illinois","B08014_002",48,53
"1897","17089852003","Census Tract 8520.03, Kane County, Illinois","B08014_002",44,47
"1898","17089852101","Census Tract 8521.01, Kane County, Illinois","B08014_002",0,15
"1899","17089852102","Census Tract 8521.02, Kane County, Illinois","B08014_002",88,90
"1900","17089852201","Census Tract 8522.01, Kane County, Illinois","B08014_002",17,20
"1901","17089852202","Census Tract 8522.02, Kane County, Illinois","B08014_002",67,82
"1902","17089852300","Census Tract 8523, Kane County, Illinois","B08014_002",5,9
"1903","17089852401","Census Tract 8524.01, Kane County, Illinois","B08014_002",23,30
"1904","17089852402","Census Tract 8524.02, Kane County, Illinois","B08014_002",73,57
"1905","17089852403","Census Tract 8524.03, Kane County, Illinois","B08014_002",80,95
"1906","17089852500","Census Tract 8525, Kane County, Illinois","B08014_002",68,58
"1907","17089852601","Census Tract 8526.01, Kane County, Illinois","B08014_002",33,36
"1908","17089852606","Census Tract 8526.06, Kane County, Illinois","B08014_002",11,18
"1909","17089852700","Census Tract 8527, Kane County, Illinois","B08014_002",59,71
"1910","17089852803","Census Tract 8528.03, Kane County, Illinois","B08014_002",47,50
"1911","17089852805","Census Tract 8528.05, Kane County, Illinois","B08014_002",0,15
"1912","17089852806","Census Tract 8528.06, Kane County, Illinois","B08014_002",0,15
"1913","17089852807","Census Tract 8528.07, Kane County, Illinois","B08014_002",7,11
"1914","17089852808","Census Tract 8528.08, Kane County, Illinois","B08014_002",0,15
"1915","17089852903","Census Tract 8529.03, Kane County, Illinois","B08014_002",91,92
"1916","17089852904","Census Tract 8529.04, Kane County, Illinois","B08014_002",6,8
"1917","17089852905","Census Tract 8529.05, Kane County, Illinois","B08014_002",75,57
